经度_84,纬度_84,名称
110.33823732919352,20.026052058783662,海南教育期刊社有限公司
110.32860556307938,20.025946982482825,海南杰锋系统工程有限公司
0.0,0.0,海南捷云信息科技有限公司
110.31123875849262,19.992083771894006,海南金富达实业有限公司
110.38582688240363,19.940070838719347,海南金港生物技术股份有限公司
109.18222061702251,19.780360474637757,海南金海浆纸业有限公司
0.0,0.0,海南金鸿运厨房设备安装工程有限公司
110.3040676857149,20.014950715264685,海南金垦赛博信息科技有限公司
110.3028512830173,19.99332589052788,海南金盘职能科技股份有限公司
110.3500630487088,20.019919383495015,海南金融控股股份有限公司
0.0,0.0,海南金易安网络科技有限公司
110.31173564979804,19.973417377044672,海南金渔创新科技有限公司
110.30408682658394,19.99204766720917,海南锦瑞制药有限公司
0.0,0.0,海南锦信税务师事务所有限公司
110.31946583826898,19.989788400291335,海南京润珍珠生物技术股份有限公司
110.51487116746169,19.984128817509298,海南经贸职业技术学院
0.0,0.0,海南九鼎置地有限公司
110.25590247546558,20.003394211417366,海南九芝堂药业有限公司
0.0,0.0,海南君佳项目管理有限公司
109.56516751719651,19.76245372818077,海南菌原生态农业有限公司
109.58645116615929,19.52282492909985,海南开泰东山羊产业有限公司
110.48190548618612,20.009679084006596,海南开维集团有限公司
0.0,0.0,海南康途商旅服务有限公司
110.37722084151143,19.9899938901973,海南科创建设项目管理有限公司
110.405326705909,20.044496587474935,海南科技职业大学
0.0,0.0,海南科力千方科技有限公司
110.3196051727701,20.035285894170034,海南可动软件技术有限公司
110.31934574083282,20.03544952344535,海南口腔医院有限公司
110.42682785380586,18.90718296055088,海南口味王科技发展有限公司
109.04771673090089,19.247341638395184,海南矿业股份有限公司
109.30189349595416,19.808579293886044,海南蓝岛环保产业股份有限公司
108.99928787284908,19.317796350482222,海南蓝祥联农科技开发有限公司
0.0,0.0,海南浪潮云计算科技有限公司
0.0,0.0,海南浪漫天缘海上旅业有限公司
109.57828219974192,19.502823304437165,海南乐达文化投资有限公司
109.86926185118406,18.420482964949247,海南雷丰芒果农民专业合作社
110.45510981475796,19.892907016829845,海南立N净水科技实业有限公司
110.33172404209235,20.037143360677323,海南立信长江会计师事务所(普通合伙)
0.0,0.0,海南丽Z建设工程有限公司
110.30042859203947,20.023544145900146,海南利蒙特生物农药有限公司
108.74711515127139,18.56616249344362,海南连兆丰农业开发有限公司
110.31069688378162,20.03159356611985,海南联合资产管理有限公司
110.39297654686736,18.80050779747704,海南链家旅居产业科技服务有限公司
109.69317161289061,19.92140324962789,海南临高思源实验学校
109.83725223485604,18.3918919986515,海南陵水碧桂园润达投资置业有限责任公司
109.48898156726075,18.27610009153616,海南领海实业有限公司
0.0,0.0,海南领投信息科技有限公司
108.74904503905161,18.62115885711697,海南龙栖湾发展置业有限公司
110.33618787643506,20.005101434677034,海南龙泉技工学校
110.32445476925932,20.00798999057264,海南龙拓网络科技有限公司
109.4949197609707,18.273531083293616,海南路桥工程有限公司
108.68324970867215,18.980614121953334,海南路桥实业开发有限公司
0.0,0.0,海南旅居云创科技有限公司
110.3140162908239,19.689174738123135,海南绿槟榔科技发展有限公司
109.95480628648947,18.41766274731508,海南绿城高地投资有限公司
110.2609556348325,19.93591498449987,海南绿色能源与环境工程技术研究院有限公司
110.37228272596415,19.99623765781436,海南绿藻世界生物科技有限公司
0.0,0.0,海南懋公律师事务所
110.46503242931855,19.105442107772422,海南么彬农业发展有限公司
109.60239543321455,18.237401960919,海南玫瑰谷产业发展有限公司
110.38196487558253,19.987533294560382,海南美年大健康医院有限公司
110.26488505034959,19.942549896412057,海南美亚电缆厂有限公司
110.3317659481135,20.03716329821177,海南民爆器材专营有限公司
110.30451608866468,20.028042790025033,海南民航凯亚有限公司
0.0,0.0,海南明发国际投资有限公司
0.0,0.0,海南明珍古典家具有限公司
0.0,0.0,海南木养元大健康产业有限公司
108.72861268354238,19.104152904771,海南牧隆生态农业有限公司
110.2785881414233,20.022132807867706,海南南国绿洲生产资料有限公司
110.31958343888667,19.992457391164095,海南南海网传媒股份有限公司
110.80365567245362,19.500799424206345,海南南海云控股股份有限公司
110.11528254014675,19.948708203698516,海南南海之巅文旅发展有限公司
110.29773491644576,20.02255583937415,海南纽康信息系统公司
108.83385449588044,18.491208396385467,海南农乐南繁科技有限公司
109.84911833160503,19.0438764649327,海南农乡牧生态农业开发有限公司
110.30262081736373,19.99202721349587,海南拍拍看信息技术有限公司
0.0,0.0,海南鹏越勘测设计研究有限公司
110.4689115264499,19.974407943268517,海南普利制药股份有限公司
0.0,0.0,海南柒玖陆科技有限公司
110.28607459861433,20.02574123917648,海南千君信项目管理有限公司
0.0,0.0,海南千艺科技产业园开发有限公司
0.0,0.0,海南强光实业有限公司
110.31961430723447,20.032299401219007,海南清源税务师事务所有限公司
110.31593978895803,20.025501728522293,海南庆禾钢结构设计咨询有限公司
110.31088982088136,20.024784562571206,海南庆林工程咨询管理有限公司
109.79842865543527,19.042590687999972,海南琼中大地农业发展有限公司
109.84484162972991,19.0449661716872,海南琼中思源实验学校
110.11268097509291,19.95494518486193,海南全天艺术有限公司
109.52989592954145,18.31333910373412,海南热带海洋学院
109.51451033264246,18.770296211749162,海南热带海洋学院附属中学
110.47686189528338,19.248907025266313,海南热带汽车试验有限公司
110.24472768097408,19.773690794610623,海南热带野生动植物园有限公司
109.04947127521895,19.26439385024677,海南日报报业集团
110.35755120680237,20.032521202755174,海南荣德诚会计师事务所(普通合伙)
0.0,0.0,海南荣胜雕刻发展有限公司
110.31531610976515,20.026464702447576,海南融创基业房地产有限公司
110.32107919880822,20.010059153843084,海南儒艺交通规划勘察设计有限公司
110.4702778392981,19.252650844828615,海南软件职业技术学院
0.0,0.0,海南瑞和生态建设有限公司
109.57146869354293,18.28179052544392,海南瑞泽双林建材有限公司
109.57136761169797,18.281672384320412,海南瑞泽新型建材股份有限公司
0.0,0.0,海南睿通工程咨询有限公司
110.31946583826898,19.989788400291335,海南润京实业有限公司
0.0,0.0,海南润泽电教工程有限公司
109.50844458147172,18.252488362445384,海南赛猜宝网络科技发展有限公司
110.32070165687085,20.036749017866256,海南赛迪工业和信息化研究院有限公司
110.4140585294332,19.994182534286296,海南赛立克药业有限公司
110.2904698121366,19.95444782414599,海南赛诺实业有限公司
110.30829568072191,20.018545134888306,海南三叶投资有限公司
110.3051551469901,20.001317473533202,海南三叶制药厂有限公司
110.29565092598894,20.021839641153615,海南三友海洋科技有限公司
110.28616760673849,20.022623523477094,海南三元星生物科技股份有限公司
0.0,0.0,海南桑乐新能源科技股份有限公司
110.30294718473405,19.99145116773874,海南森祺制药有限公司
0.0,0.0,海南森瑞谱生命科学药业股份有限公司
110.31208714772451,20.026518785246168,海南森源税务师事务所(普通合伙)
110.29307967693302,20.022064893478195,海南尚铭科技有限公司
110.33429386950526,20.065818233515145,海南深勘勘察设计有限公司
0.0,0.0,海南神农基因科技股份有限公司
110.46118678565594,19.979004422033988,海南升荣房地产开发有限公司
110.11914825469478,19.950372236237786,海南生态软件园集团有限公司
110.33287061001823,19.996612569339444,海南省安宁医院
0.0,0.0,海南省爆破技术工程院
110.32982495239017,20.04312190204209,海南省贝壳行业协会
110.37459061055263,20.017224830164277,海南省博物馆
110.36026561348751,20.00952224073975,海南省财税学校
110.30107516980019,20.026155209468143,海南省财政厅
0.0,0.0,海南省财政信息中心
110.0178151021929,19.78663894957874,海南省澄迈县教师研训中心
110.07644746687937,19.812430542803817,海南省澄迈县美亭供销社
109.95161815378972,19.92122204459235,海南省澄迈县桥头镇昌大村
110.35464970910682,20.0294089750034,海南省畜牧技术推广总站
0.0,0.0,海南省大伟雕艺有限公司
109.57328320116586,19.51691814398345,海南省儋州市第一中学
109.54229979735068,19.586623365426483,海南省儋州市那大镇洛南村委会塘坡村
109.54755442369893,19.519295310422166,海南省儋州市农产品质量安全检验检测站
109.30899243839376,19.71680406385546,海南省儋州市新州中学
109.26491671274943,19.44345415005035,海南省儋州市雅星中学
110.34635643736331,20.021367788180875,海南省党政信息中心
110.3188145431902,20.062013496226538,海南省地球观测重点实验室
110.3194889267865,20.006410153926797,海南省地质测试研究中心
110.47091461804041,19.876292432943526,海南省地质调查院
110.32892204992501,20.022236302165027,海南省地质环境监测总站
110.31980623413165,20.0061663475226,海南省地质基础工程院
110.20070054915067,20.04535324500564,海南省地质经济发展研究院
110.32273368078296,20.00671822195851,海南省地质综合勘察院
110.3482011002851,20.032660035577695,海南省第八十三国家职业技能鉴定所
109.48981517971494,18.271254958385036,海南省第三人民医院
110.33393536818846,20.013772822140808,海南省第五人民医院
0.0,0.0,海南省东方市黎族传统纺染织绣技艺市级传承基地
108.64067630174569,19.097658839188725,海南省东方市人民医院
110.36152540087926,20.01058239002525,海南省动物卫生监督所
110.36167414635243,20.010636233299238,海南省动物疫病预防控制中心
110.34661594935059,20.020545663235968,海南省发展控股有限公司
110.41458050040971,20.018400030637054,海南省辐射环境监测站
110.33694333550875,20.003050337958936,海南省妇幼保健院
110.35967528799276,19.99712677562842,海南省干部疗养院
110.3235747136023,20.046982005717435,海南省港航管理局测量队
110.34913103032429,19.670419100706674,海南省工业学校
110.32425744406319,20.042037609840296,海南省工艺美术学会
110.32899931328402,20.03309916577869,海南省供销学校
110.35063377439569,19.965283138983608,海南省国兴中学
110.29850435486327,19.054945661583794,海南省国营东平农场食品厂
110.34635643736331,20.021367788180875,海南省海防与口岸办公室信息中心
110.31966103601938,20.054815947373232,海南省海口航道所
110.35748171143273,20.006157425122957,海南省海口市气象局
110.47091461804041,19.876292432943526,海南省海洋地质调查研究院
110.2981785277472,20.013437536222707,海南省海洋监测预报中心
110.4078873922991,20.017602308332812,海南省海洋与渔业科学院
109.92492139246923,19.04810513494695,海南省航道疏浚工程队
110.34124978073326,19.989243057114344,海南省核工业地质大队
109.50795342582886,18.24739312760535,海南省环境地质勘察院
110.41297190666631,20.0162510865682,海南省环境科学研究院
110.34400389108811,19.990890553153104,海南省机电工程学校
110.35395403005835,20.029214888060345,海南省疾病预防控制中心
110.12260263545056,19.94005945552325,海南省技师学院
108.81090613156587,18.69972243585884,海南省尖峰岭林业局
110.35756809587984,20.03405845235813,海南省建设工程顾问监理有限公司
110.33326749442332,20.020445611268254,海南省建设集团有限公司
110.35645837367467,20.02907095673449,海南省建设项目规划设计研究院有限公司
110.04311313705242,19.939047701186347,海南省建筑产业化股份有限公司
110.35201982288389,20.008360624151173,海南省建筑设计院
110.3214904455041,20.0069037493532,海南省交通规划勘察设计研究院
110.3380909433327,20.02034459027672,海南省交通投资控股有限公司
110.28671977397815,19.982181186652383,海南省交通学校
110.36120409748315,20.007702436041324,海南省教育研究培训院
110.32716203101263,20.0212288149772,海南省金林投资集团有限公司
110.3421801891713,20.001122258556627,海南省经济技术学校
109.04048298216554,19.249854253935204,海南省九三四地质大队
110.33589959222569,20.041883480936438,海南省军区幼儿园
110.10409586194324,19.36246299737117,海南省蓝波新能源科技有限公司
108.76375060218258,18.53290237632886,海南省乐东县黄流镇新民村
110.35123914697154,20.031213842561403,海南省粮油产品质量监督检验站
110.35148766846946,20.031094343387362,海南省粮油经济信息中心
110.36096132189768,19.992218914561626,海南省林业科学研究院
110.36274531619927,20.03042722594769,海南省林业总公司
110.02965925813145,18.505191758813023,海南省陵水县气象局
110.29761917052892,20.00251939554358,海南省路桥投资建设有限公司
110.09601593704257,19.395051686603797,海南省旅游信息和咨询服务中心
0.0,0.0,海南省民间文艺家协会
110.35219422129546,20.032554423783946,海南省民政厅信息中心
109.51808799954568,18.77290126242706,海南省民族技工学校
109.51781491011508,18.780310124976893,海南省民族研究所
110.31750221307696,20.02800284965552,海南省南海现代渔业集团有限公司
109.47241387038834,19.194265961417273,海南省农垦白沙茶业股份有限公司
0.0,0.0,海南省农垦草畜产业集团有限公司
0.0,0.0,海南省农垦草畜科技股份有限公司
110.61873603277336,19.616199870753572,海南省农垦东昌农场有限公司
110.30368491489682,20.00631721924719,海南省农垦海口中等专业学校
110.36302070831707,20.014240431088947,海南省农垦机关物业服务有限公司
110.29774380321905,20.02442237360837,海南省农垦集团财务有限公司
110.30635223207605,20.0095681888962,海南省农垦建工集团有限公司
110.29774380321905,20.02442237360837,海南省农垦金融控股有限公司
110.28053506354183,19.96928363072169,海南省农垦科学院集团有限公司
110.30412156887603,20.01507172089808,海南省农垦林产集团股份有限公司
109.67409648055875,19.45820746539687,海南省农垦旅游集团有限公司
110.30346867722635,19.252070309935757,海南省农垦母瑞山农场有限公司
109.18102219370451,18.36438933680203,海南省农垦南繁产业集团有限公司
109.17827557202591,18.359993068568095,海南省农垦南繁种业有限公司
109.15949441069905,18.77210498310865,海南省农垦荣光农场有限公司
110.30761975031852,20.006113038207356,海南省农垦设计院有限公司
110.29774380321905,20.02442237360837,海南省农垦实业集团有限公司
110.30146712262989,20.01184265747353,海南省农垦投资控股集团有限公司
110.72852320998366,19.511931525973306,海南省农垦文丰文昌鸡产业(集团)有限公司
110.30356775968582,20.013976784385882,海南省农垦五指山茶业集团股份有限公司
110.29774380321905,20.02442237360837,海南省农垦西培农场有限公司
110.29774380321905,20.02442237360837,海南省农垦现代物产集团有限公司
0.0,0.0,海南省农垦信用担保有限公司
110.35392698259466,20.050215321336324,海南省农垦烨运宏实业有限公司
109.9463427044184,19.318240898271043,海南省农垦中坤农场有限公司
110.3055043699365,20.00234870886828,海南省农垦中学
110.28040041579355,20.00531868093516,海南省农垦资产管理有限公司
0.0,0.0,海南省农垦自然资源开发运营有限公司
110.35790379285217,20.009198333688413,海南省农民科技教育培训中心
0.0,0.0,海南省农业机械鉴定推广站
108.72861268354238,19.104152904771,海南省农业交流协会
110.36092231819575,20.01267895384634,海南省农业科学院
110.30321436008676,19.97748512053288,海南省农业生态与资源保护总站
110.32850272405973,19.988734288669153,海南省农业学校
110.33391441472097,20.013765855519708,海南省皮防性病防治中心
109.51466565703248,18.79367743613998,海南省平山医院
110.46641140196022,19.25112122470281,海南省气候中心
110.24586726300599,19.996394401231193,海南省气象服务中心
0.0,0.0,海南省气象科学研究所
110.3907041266409,18.794442741294926,海南省气象台
110.24623527465302,19.995132347488376,海南省气象探测中心
110.3550510933681,20.026822214969446,海南省气象信息中心
108.62169704756899,19.095511880840895,海南省气象灾害防御技术中心
110.48206267955753,19.20915341146856,海南省琼海市气象局
110.35400289882713,20.029956427215893,海南省琼剧院
109.89821229518458,19.141347877240015,海南省琼中县乌石学校
110.34635643736331,20.021367788180875,海南省人大常委会机关信息中心
0.0,0.0,海南省人工影响天气中心
110.28342778057817,20.006870135333255,海南省人民医院
109.51067081222199,18.296627733335328,海南省三亚技师学院
109.45918103007045,18.320325070634297,海南省三亚市哈尔滨医科大学鸿森医院
109.52094368677717,18.301293493928714,海南省三亚市吉阳区南新小学
109.53721668899449,18.233627232392138,海南省三亚市气象局气象台
109.51037114052538,18.783635536386598,海南省三亚质量技术监督技术所
110.27515227231969,20.01182208111962,海南省商业学校
110.36720409581199,20.013780819753606,海南省社会科学院
110.47123374893584,19.262378436124884,海南省食品药品检验所琼海分所
110.29834719395733,20.013563360627845,海南省水产品质量安全检测中心
108.92004404859924,18.449475082470773,海南省水利电力集团有限公司
110.2800689234598,20.00480065445092,海南省水利水电建设工程有限公司
110.33794620447229,20.002139741049966,海南省水文地质工程地质勘察院
110.35781221269431,20.023431281986774,海南省水文水资源勘测局
110.41429720295102,19.983427787873886,海南省水务集团有限公司
109.05355796006066,19.264235264653397,海南省天然橡胶产业集团股份有限公司
110.33437657425915,20.029584119422566,海南省天然橡胶质量检验站
110.31039180257238,20.026487893383752,海南省通信产业服务有限公司
110.31039180257238,20.026487893383752,海南省通信产业服务有限公司物业管理分公司
110.36728478317374,20.01740773520123,海南省图书馆
110.46644506125104,19.239675340698376,海南省土地储备整理交易中心
110.33441350067515,20.029436928480095,海南省土壤肥料总站
110.09926957557992,19.37396897364674,海南省屯昌县红旗中学
110.09811614476745,19.35770404133259,海南省屯昌县气象局
110.24506453715281,19.992882481094234,海南省托老院
110.34122163929327,18.7949004130751,海南省万宁市思源实验学校
110.37047316902671,20.01632923412875,海南省文学艺术界联合会
109.51521390662909,18.778075851199837,海南省五指山市第一小学
109.50535083430837,18.78418967335639,海南省五指山市番茅村委会福建村
109.51822970503368,18.766072976492115,海南省五指山市通什镇番香村委会三队
109.50689752086353,18.778641557810317,海南省五指山市五指山中学
0.0,0.0,海南省先进天然橡胶复合材料工程研究中心有限公司
110.36145452182633,20.0105674738459,海南省现代农业检验检测预警防控中心
0.0,0.0,海南省小椰壳实业有限公司
110.28277193738859,20.00403063027819,海南省血液中心
109.51420277972252,18.272334963471277,海南省烟草公司三亚公司
110.28476170046568,20.006532083316284,海南省眼科医院
109.22122243706264,19.747256420030887,海南省洋浦第一小学
109.22359445773452,19.765739583400993,海南省洋浦技工学校
109.20288439085697,19.763559358892575,海南省洋浦开发建设控股有限公司
110.32043824377726,19.998136476870034,海南省药品检验所
110.25764499306905,19.992949806675245,海南省药物研究所
108.72861268354238,19.104152904771,海南省一方诚果农业科技有限公司
110.28255897084509,20.009730637667108,海南省医学学术交流管理中心
110.32453948275892,20.009863384260182,海南省银行学校
110.35307367481342,20.029792742529576,海南省政府国有资产监督管理委员会信息中心
110.36150144435773,20.010527376849062,海南省植物保护总站
110.01487454430597,18.482389608893406,海南省中央民族大学附属中学陵水分校
110.34997785427046,20.046003143380002,海南省中医院
110.18064745122042,20.04433175953284,海南省肿瘤医院
110.3563147780348,20.026373934055936,海南省种子总站
110.3007817597831,20.026065636543194,海南省注册会计师管理中心
110.31839631719423,20.00707278104717,海南省资源环境调查院
109.50730348108169,18.24953395707554,海南省自然资源和规划厅信息中心
110.29735055969044,20.024435031655546,海南圣力石化工程有限公司
109.56342964846824,19.53057388232766,海南盛达建设工程集团有限公司
110.40377760337464,19.759441377994523,海南盛大现代农业开发有效公司
0.0,0.0,海南盛果科技开发有限公司
110.2520321040756,20.007010437354023,海南盛世欣兴格力贸易有限公司
110.33925659184438,19.997962885291514,海南师范大学
110.41601325834752,19.979762092721465,海南师范大学附属中学
110.50772047805381,19.98203027189587,海南师范大学文学院
0.0,0.0,海南诗波特投资有限公司
108.72861268354238,19.104152904771,海南时食农业科技发展有限公司
110.34526770624082,20.059123916565323,海南世宏房地产评估有限公司
110.319887579374,20.015317790862273,海南世佳工程勘察设计咨询有限公司
0.0,0.0,海南事事帮机器人信息科技有限公司
0.0,0.0,海南数字部落信息科技有限公司
109.50802162336134,18.24730429781941,海南水文地质工程地质勘察院
110.25136916293656,19.9911153931632,海南思坦德科技集团有限公司
110.4626595753971,19.99102015063707,海南思香源食品有限公司
0.0,0.0,海南斯博立特新能源科技有限公司
109.4435620494962,19.218072167793522,海南斯盛德测绘有限公司
0.0,0.0,海南随手电子商务有限公司
110.08315864474233,19.936854089526598,海南太和科技有限公司
110.31474459499442,20.041305077832742,海南体育赛事有限公司
110.37053412008682,20.015623582666937,海南体育职业技术学院
0.0,0.0,海南天泓基业投资有限公司
110.30329868251135,20.026128340888786,海南天鸿市政设计股份有限公司
110.46635343530153,19.227874233182177,海南天汇能源股份有限公司
110.46635343530153,19.227874233182177,海南天汇能源股份有限公司牛路岭分公司
110.25064269957814,20.005162203890436,海南天鉴防伪科技有限公司
0.0,0.0,海南天九双众企业管理有限公司
110.3169247202416,20.023534235615184,海南天能电力有限公司
110.30490031953092,20.027585731203683,海南天然橡胶产业集团股份有限公司
109.05355796006066,19.264235264653397,海南天然橡胶产业集团股份有限公司龙江分公司
110.30490031953092,20.027585731203683,海南天然橡胶产业集团股份有限公司山荣分公司
109.87634105871749,18.960858379824387,海南天然橡胶产业集团股份有限公司长征分公司
109.61557275662364,18.582186441280967,海南天然橡胶产业集团金橡有限公司
110.31970231623133,20.009042933818527,海南天天健瑞儿母婴服务有限公司
110.39043570803769,18.82599476284236,海南天涯人力资源管理服务有限公司
109.55172921759808,19.094516868518383,海南天涯驿站旅游项目开发有限公司
110.34455644053924,20.073290813507157,海南天卓实业投资有限公司
110.3519775658244,19.976537288150542,海南铁路有限公司
110.25833625727414,19.99882135887295,海南通用康力制药有限公司
110.21278233039577,20.00894908378841,海南通用三洋药业有限公司
110.21312776020622,20.00815782494805,海南通用同盟药业有限公司
0.0,0.0,海南仝君管理咨询有限公司
0.0,0.0,海南同邦房地产资产评估有限公司
110.34740527972949,20.021737313374132,海南图语地理信息技术有限公司
110.76132383220525,19.603280448193324,海南外国语职业学院
0.0,0.0,海南万禾投资咨询有限公司
110.35997555928738,20.001057617434373,海南万联建筑工程有限公司
0.0,0.0,海南万宁天海蓝牧业专业合作社
110.5059278820172,19.004123308126125,海南万维生物制药技术股份有限公司
110.23846095738983,19.980250034541424,海南王品农业科技开发有限公司
110.08323688666462,19.950734469636934,海南威尔检测技术有限公司
110.34410582136968,20.064825634332763,海南微氪生物科技股份有限公司
0.0,0.0,海南微盟建设工程监理有限公司
110.35192385410782,20.030459117666663,海南微软创新中心有限公司
110.33172304492861,20.03713135260779,海南维特律师事务所
109.53662689888314,18.37399717888945,海南温泉鹅产业发展有限公司
110.75348648320893,19.59233215779776,海南文昌创利农业开发有限公司
109.59193384874115,19.53415907730473,海南西部中心医院
0.0,0.0,海南夏日置业发展有限公司
110.34731249738856,20.021176004323536,海南咸益工程管理有限公司
110.3595332634179,20.00234430735366,海南现代妇女儿童医院
110.04311313730965,19.93904269707637,海南现代建筑部品有限公司
110.33004514923783,20.01065655896454,海南现代科技集团有限公司
110.35863555714577,20.026971027961405,海南香柏景观工程有限公司
110.31455202700796,20.041105273914518,海南香树沉香产业股份有限公司
110.08561689956285,19.949777703967104,海南翔泰渔业股份有限公司
110.88363554729631,19.756857839398407,海南享尚岛生态环境科技有限公司
0.0,0.0,海南橡城建设工程监理有限公司
0.0,0.0,海南逍遥旅游投资集团股份有限公司
110.25927370575255,19.997428737673285,海南欣莱医药科技股份有限公司
110.1089002250326,19.954270942233013,海南欣龙无纺股份有限公司
110.33989594994854,19.98390306182403,海南新港岛电动汽车研究院
109.05186530417306,19.28191937142883,海南新南方工程设计有限公司
110.19329646666245,19.974725049526707,海南新曦生物能源科技开发有限公司
110.2946088349029,19.983706653309007,海南新艺宝家具有限公司
110.31790326088034,20.029256128910607,海南新珠江人力资源开发管理有限公司
110.29835931636893,19.99128684638563,海南鑫北斗科技有限公司
110.45141100760902,19.896356272476286,海南信荣橡胶机械有限公司
110.35282413563425,20.030121408115143,海南信息岛技术服务中心有限公司
110.31846019528845,20.026008377957595,海南信熙电子科技有限公司
110.31474858578636,20.04131407778981,海南星捷安科技股份有限公司
0.0,0.0,海南星熠投资有限公司
0.0,0.0,海南星宇智控科技有限公司
110.33138291055499,19.977246307140916,海南兴平会计师事务所(普通合伙)
110.3708333704632,19.983746803469998,海南兴业富华会计师事务所(普通合伙)
110.34506516301883,19.67275844511711,海南熊猫乳品有限公司
109.84935880890774,18.407045844526113,海南雅居乐房地产开发有限公司
110.32665735439178,18.795288525999865,海南雅利农业开发有限公司
109.73733342875086,18.35853374096334,海南亚特兰蒂斯商旅发展有限公司
110.34770742340642,19.968890965523524,海南艳阳下农业开发有限公司
110.25994741028288,19.994024557618104,海南椰岛酒业发展有限公司
110.28229249807424,19.98782779667342,海南椰国食品有限公司
110.32400265870342,20.029607796304163,海南椰乡村实业有限公司
110.26426219959927,19.911220730915836,海南一鸿实业发展有限公司
110.52242529974437,19.142742852272402,海南一龄医疗产业发展有限公司
110.3226278993857,20.026349719673828,海南伊索网络科技有限公司
110.32987793843091,19.983357218358417,海南医学院
110.29585562286012,19.98132368321017,海南医学院第二附属医院
